제목,내용,게시자,게시날짜
"대구 맛집 추천, 대구 대봉동 야끼니꾸 맛집, 대봉동 데이트 코스 : 킨슈 (키 SET 후기 및 방문 꿀팁)",얹어먹으면 맛있다고 안내해주시는데 옆에 기미상궁 시켜 먹어보라고 하니 맛있다고 하더라구요ㅋㅋㅋㅋㅋㅋㅋ 긴가민가하고 얹어 먹어봤는데 ㅋ....이왜진?..... 맛있음..ㅎ...; 생와사비 맛이 크게 나지않고 달달한 바닐라 맛에 중화되는 생와사비 맛이 ...ㅎ...,"두근두근 맛집, 여행 기록 ❛ε ❛♪",2023.09.29.
카라스의 폭주[임금님전대 킹오쟈 시즌2],이왜진....... 이게 어떻게 된 일... 어........?! ...... 카라스가 왜 여기서 나와....?! 얼어서 죽어버려라 도대체.... 무슨 일이 있었던 거에요?! (안 들림) 정신 차리세요! 카라스!!! 제발... ........ .....리타? 제정신으로 돌아온 카라스 내가 무슨...,데미안의 왁자지껄 놀이터,2023.09.29.
본가 내려와서 BTS 봤어요 ㄷㄷ,이왜진,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.29.
갓생 1주차 _ 추석 전까지,버스에서 옷구경도 해주고 신떤 여성에게 고민상담도 하고 휴게소도 들르고 잠도 2시간 잤는데 이왜진 나 배고파 내려줘 우떤 여성은 혹시 전생에 나라를 구했나 저렇게 귀여운 아이와 같이 살면 어떤 기분일까 진짜로랑 영상통화 바로 진행시켜. 그럴리가 없지 한가람...,어쩌다 마주친,2023.09.29.
09.28 | 고라니도 독립하려는데,"ㅋㅋㅋ ㅠㅠㅜ 이거도 낼 읽으면 뭔말인가 하겠지 ㅋㅋ캐 이왜진 ... 아래채에 가려다가 탈출한 고라니 ? 염소 ? 3마리에 깜짝 놀랐다. 왜 집을 나와써엉 .. 너네두 독립하려구 ..? 그리고 이런 관계를 위해선, 꽁꽁 숨기고 감추는 게 아니라 내 감정을 표현해야 한다는 것. 말을...",둥글게는 자유로워,2023.09.29.
8월) 그래도 해야겠어요 나는 그대를,이왜진..? 같은 과 찡구들이랑 과 선배분이 하시는 헬스장에서 같이 운동도 했는데 OHP 열심히 배워와서 지금도 잘 쓰고있다 역시 같이 하는 운동이 제일 재밌고 새로와..! 끼워주셔서 감사합니다♥️ 갑자기 쏘카 빌려서 오이도 오기 그리고 사주보기(?) 은근히 맞는 내용이...,All the small and warm things,2023.09.29.
옵치를 하는사람이 있네,이왜진 1부로 서든어택하더니 2부로 옵치를 하시는 ㄷㄷ,감블러,2023.09.29.
귀찬하,아는 형님의 나눔 ~ 갑자기 치킨을 먹고 갑자기 빵을 굽는 왕 주먹밥 같은 인생 + ((땀땀)) 나 정말 무섭다 이제 근데 안오면 서운해 디데이 이틀연속 이왜진 ? 한국 아닌가요 ? ㅋㅋ 한국 아닌가요 2 귀여운 세상 한국이 아니었다 진심 키캣이 젤 맛있어 뱃살아님 ;; ((의자에...,yeg2_k,2023.09.29.
할리우드에 온 나인(nine)것처럼 -9월호,"""너 제일가고 싶다고? Jail가고 싶냐? 감방에 가고 싶다는 거냐? 재일교포냐? 네가 제일 잘나가냐? 네가 2NE1이냐? 말해 To anyone에게. 그럼 사람들은 말하겠지. 쟤 일 한 번 내겠다고."" 9월호, 볼거리가 참 많다. 진짜 추석이네.....? 10월에 보자! #월간지피지기 #9월호",unknown,2023.09.29.
2023년 8월 넷째주 일기,발 오늘은 스팸 속초 가는 날이에요 묵호 이후 아니지 글램핑 이후니까 뭐 얼마 되지는 않았넹 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ사진 콘테스튼데 싸그리 왜 그림을 그려놓으셨나 가자마자 물회에 회덮밥 숙소에 왔는데요 이왜진 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 웰컴와인 숙소 디게 좋음...,윤모바지수폰지밥,2023.09.28.
여름 다 갔당,이왜진.. 주단태님 ㅠㅠ 보려고 ㅠㅠ 고른건데요 ㅠㅠ ㅠㅠ 억장 무너져 ㅠㅠ 일단 지하철 내려 다시 돌아가 고객센터 전화해 .. 급하게 머리굴려서 이날 당일개봉한 밀수로 문화생활 채우기 완~뇨 밥도 못먹고 너무 기빨려서 영화보기전에 아무생각없이 롯데리아갔는데요?...,⏝꙼̈,2023.09.28.
Mr.秋,오랜만이야 9월 꾹꾹 눌러 담았어 오노추 실패없는 세 곡 1. 축제에서 무랴 발매 전에 !!!! 들은 곡 듣는데 아니 그냥 하는 말이라 왜이렇게 좋아..? 너무 내취향이라서 바로 플리 추가했더요 심지어 이번 앨범 6곡 전부 자작곡이시란다.. 2. “하늘에 저 별들처럼” 듣기 위해...,Cada letra que yo escribo es para ti,2023.09.28.
일본 후쿠오카 2일차 - 나 날씨의 요정인 듯,나오더라 이왜진 이때 아마 벚꽃 축제 기간이라고 포장마차처럼 길거리 음식이 쫙 깔려있었음 일본 여행 다녀와서 느낀 점: 앞으로 10년은 벚꽃 보러 안 가도 될 듯 출출하니 꼬치도 사먹어 줍니다 아니 근데 누가 영어가 전세계 공용어랬냐 영어로 의사소통이... 잘 안도ㅑ...,☾ ⋆*･ﾟ:⋆*･ﾟ:⠀ *⋆.*:･ﾟ .: ⋆*･ﾟ: .⋆,2023.09.28.
월드컵 추천,특이한 공포증 이왜진 월드컵 (세계 2편),팬카페가 뭐더라?,2023.09.28.
우당타탕 한양 탐험기,"10개도 안 달리는 거 아니냐 그러면 우리 서로 좋아요 눌러주자 했는데 안이 그게 뭐라고 블로그 쓰는 현재 조회 수 1.1만 짱밸 왈 “관심을 멈춰주세요”ㅋ ᩚ ㅋᩚ ㅋᩚ ㅋㅋᩚ ㅋᩚ 아니 이왜진?ྀི 릴스는 제 인서타에서 확인해 주세요;) 쓰다 보니 너무 길어졌넴 2편은 ,,",우당탕탕 홍박사님을 아세요?ྀི,2023.09.28.
https://m.blog.naver.com/exxerri/223224061699,이왜진 김서희가 블로그 올렸는데 갑자기 나도 올리고싶어졌다 그래서 갑자기 쓰는데 이게 맞나싶음 이때 좀 웃겼다 지우랑 유진이랑 같은날에 셋다 아디다스져지 입고와서...ㅎㅎ 그와중에 다인이는 딴거입음 메롱 심지어 만유진이랑은 그냥 쌍둥이 왜 칫솔색은 다르냐...,^_^,2023.09.28.
바스라진 기억을 붙잡아 나는 아직 여기 있다고.,나도 이럴줄 몰랐음 ㄹㅇ 이왜진....거...뭐...이왕 입덕한거 좋아해주십사... 부탁드려...? 빡공단 38기. 이제 슬슬 끝나갑니다 곧 후기 올라와용 ㅋㅋ 우리매장 최고매출 찍어서 커피차 받음 이런거말고그냥월급으로주시면 서울 또 감 ㅋㅋㅋㅋㅋㅋ 홍길동이세요? 은수네...,물 밖에서 살아가는 법,2023.09.28.
하루에 념글 2개?,이왜진,윤도영통합과학시스템,2023.09.28.
230928,저 맞더라고요?...(이왜진....) 트위터에 냅다 자랑하기 오늘 점심 기준으로 조회 수(?) 가 5명 이 찍혀있었는데....한번 확인차 본거 빼고 4명 중 한 사람이 소현이.... 혹시나 오늘도 소현이가 이 소소하디 소소한 글을 볼지는 모르겠다만... 짧게 메시지 하나 남길게.... 소현아.....,eden_,2023.09.28.
Jeju,이왜진? 파란바다 and 전기자전거 낭만 쑥떡크림프라푸치노 진심 또 먹고싶으다 .. 까망크림이랑 고민하다가 진민이가 쑥떡크림 주문하길래 나는 까망크림 주문했는데 쑥떡이 더 맛있어서 내가 좀 많이 뺏어먹음 ;; ㅎㅎ 랜디스와 아아를 포장해서 바닷가로 ! 내가 랜디스...,경험,2023.09.28.
이왜진 이죠,그것은 매우ㅜ놀라운,좀비 고등학교 모바일,2023.09.28.
오 상점 첫 갱신은 무료네요?,이왜진,트릭컬 리바이브 공식 카페,2023.09.28.
심추 ~~~ (심심한 추석이라는 뜻),진짜네 이왜진... 염은혜 환장하겄네 설날에 두고 갔던 소듕한 루피 칫솔 ㅠㅠㅠ 근데 이제 보니까 못생겨 보이네요 분명 살 때는 귀여워서 몸 둘 바를 몰랐는데 루피 귀 막아... 애들 스토리에 테스트잇 MBTI 어쩌구 많이 올라오길래 이런 거 놓칠 수 없는 전 트렌디한...,얼레벌레 새발인생,2023.09.28.
뭐...그냥 여름이었다,가는 이왜진 만남 성사 재밌었던 만남을 마치고 내가 다니는 음악학원 가는중 어디서 본건 있는 요즘 스타일 사진찍기 먼길 기타 들고 온 재익이 덕에 합주의 재미를 느겼다 회사에 차 두고 가는 김에 재익이 비공식 회사 투어 시켜주기 사진에 매우 작게 나오고 있음을...,.,2023.09.28.
[대전 홍도동] 촌돼지찌개 맛집 “돼지네”,"이왜진 ,,,, 버섯, 애호박이 큼지막하게 가득 들어있는데,, 단골이 왜 많은지 알겠다 !! 돼지네 촌돼지찌개는 다른 곳과 다르게 국물이 깔끔해서 칼칼했던 돼지찌개였다 완전 흰밥이랑 잘 어울리는 칼칼한 맛!! 나는 라면도 매워하는 편의 맵찔이라 매워하면서 먹었지만...",하고잽이 블로그,2023.09.28.
Chu~ 석,"코리안에서 ‘이왜진’ 이라는 단어를 배웠다… 그러더니 곧 ,,,, “아니 이왜진?” “진짜 이왜진?” ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 녹두대신 렌틸콩으로 전부치는데 계속 이왜진을 남발하셨다 “이왜진??????” ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠ렌틸콩 전 양파...",*,2023.09.28.
9월 압축.zip,5팀과 함께 사진찍기 마지막으로 찍어보는 이전 집 거셀 근데 이때 사진찍을 여유따윈 없었던것… 3:30분이었는데 왜 때문에 2:30분인줄 알았던 걸까 4시 과외인데…ㅎ 여유롭게 버스타고 가다가 식겁함 9월 7일 목요일 … 옷…이 좀 많았구나? 정리지옥.. 날씨는...,HELLO LIFE,2023.09.28.
"[2023.09.07~09.10] 낭만의 도시, 대만으로 여행을!_2편. Taiwan the Lucky Land & 스린야시장",(이왜진?) 그래서 신청함. 신청 방법은 아래와 같다. 여기 '타이완 더 럭키 랜드(Taiwan the Lucky Land)' 사이트에 들어가서 정보들을 이런 내용으로 작성 후 다음으로 넘어가면 QR코드 준다. 모든 정보는 여권 및 항공 예약 정보와 동일해야 한다. 그리고 대만 공항에 도착하면 그...,빈 칸,2023.09.28.
[합정역 술집/합정 칵테일바] 힙한 분위기의 가성비 칵테일바 교집합,세번째잔 이왜진..? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ님들 1차에서 소주 4병드시고 간거 아니었나요..?긁적 도쿄아이스티 8천원 코스모폴리탄 8천원 도쿄아이스티는 달달한 복숭아 아이스티에 럼진을 섞은 맛이구 코스모폴린탄은 상큼한 레몬 라임 맛이에요 ㅎㅎㅎ 6잔 모두 너무...,낭리의 쫌 괜찮은 끄적임,2023.09.28.
이왜진..?,정말이네요 ㄷㄷㄷㄷㄷ,허니하이브 [허니츄러스 팬카페],2023.09.28.
사소한 그러나 엄연히 다른 문화 이야기 2,"진심인지 아직도 잘 모르겠어서 선뜻 도움을 요청하기가 부담스럽다. 이게 미국식 ""나중에 밥 한 번 먹자"" 면 어떡하지? 라는 생각과 함께. © 3tnik, 출처 Unsplash ??? 이왜진 이것보세요! 신중해야 한다고 합니다! Q와 나의 최애 코미디쇼 피식대학 데일리코리안으로 마무리",보관함,2023.09.28.
부아아아안 =3,가을이 그리고 엄마아빠랑 부아아아안으로 놀러갔음 역시 국내여행에서 휴게소를 빼먹을순없지 소세지 대따 큼 그리고 맛있다 울 어르신 멀미는 심하게 안하셔서 다행 부안은 애견동반 식당이 별로 없는데 심지어 도착했더니 알아봐둔 식당이 없어졌네요? ... 급하게...,ちゅー可愛くてごめん♡,2023.09.28.
(늦은) 이준기 덕질 11년 째,"그리고 올해 상반기에 제일 기억에 남는 덕질,, 4월달에 TV보려고 채널 돌리다 이왜진,,,,??!! 2017년 드라마가 재방하는 거?! <크리미널 마인드> 이거 짱많이 봤던 준기 배우의 드라마다 저 드라마가 내 고등학교 2학년 생활의 절반이었던 거 같음,, 그때 생각도 많이났다...",B_Logෆ,2023.09.28.
"CU신상 ""bhc 뿌링란""후기","이왜진??? 당장 구입 달걀 2입 + 뿌링클솔트 올 솔트~? 뿌링클소스랑 다른간가아 하나는 샐러드에 넣어먹고 하나는 소스에 찍어먹어야징~ 잉????! 왜 훈제란,,,? 아???? 나 왜 당연히 반숙이라 생각한건데. 하 ㅠㅠ 마이너스 ➖50 가루를 뜯어보자 엉?? 뿌링소스랑 똑같아 보이는데...",속코정의속사정,2023.09.28.
속보)스트리머 온모씨 2주도 안되서 몽벨 동식해 논란,이왜진...?,메이플온 : 온앤온과 온즈들,2023.09.28.
[일상] - 커피 바닥에붓기,집오면서 동네빵집 조짐 여기는또 나중에 포스팅할것임.... 나만알수없지또 사장님 : 저희 밤식빵 밤 많이들었어요~ 아마 절반이 밤일거에요 나 : 네~(에이거짓말) 밤식빵 : 절반 밤으로 채울게 나 : ???????????이왜진 +) 푸딩의 효능을 느끼고싶은데 푸딩맛집 제보받습니다,얼레벌레 즐거우나루,2023.09.28.
홍박사?아니고 천박사 퇴마 연구소 설경의 비밀 무대인사 후기 (+쿠키) ️,요즘 온갖 예능에 (이왜진? 스러운) 나와주셔서 감사한데 팬늘어나서 제 자리 사라질까 살짝 두려워요 하지만 팬 많으면 좋지 피식쇼도 웃겨 ㅜㅜ ㄱ여워.. 이 아이폰 개똥카메라 완전 앞이었는데 실물보다 다섯배 멀어보여요~ 하 요즘 착장도 다 맘에 들어; 사랑 셀린도...,,2023.09.28.
개강한 대학생 근황,이왜진? 오랜만에 블루샥 망고라떼 먹고 싶어서 갔는데 폐업이슈 ㅎ 나랑 최수아는 뭐가 있나봐 진짜 고잔동에 예쁜 칵테일바 있길래 갔더니 그 날 대관이라 해서 다른 날 갔더니 폐업함 이번에도 같이 블루샥 갔는데 폐업이슈 사장님 진짜 좋으셨는데 어디 가신 거예요...,my asylum,2023.09.28.
차원을 넘어 너에게 달려가고 있어 지금,이왜진??????????????,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.28.
GTA5하면서 좋아요 100개를 바랐던 똥꼬쇼 유튜버가 이세계로가니 빌보드 코리아 3위 아이돌의 프로듀서가 되었다??? 무리무리~,이왜진,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.28.
와 몰빵;;,아니 이왜진..저게 다 치확갔었으면..하아,원신 공식카페,2023.09.28.
[대구맛집]범어동 다이닝슬로우라이프 범어동맛집 대구스테이크맛집 뇨끼맛집 피클맛집 대구분위기맛집...,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나는 도대체 뭘 사온거지 갑자기 현대 닌자됨 알고보니 매실+가쓰오부시 젤리 이왜진.. 맛은..진짜 닌자다이어트식임ㅋㅋㅋㅋㅋㅋㅋ 모르고 먹으면 그런대로 먹을만한데 알고나니 자꾸 가쓰오부시맛만 느껴져..하나먹고 봉인함ㅋㅋㅋㅋㅋ 한동안...,맛탐대,2023.09.28.
카페탐방 봉탕님 그림판 보면서,에이ㅋㅋㅋ 놀이동산인가 싶었는디 구글 검색했숩니당 찾아보니까 진짜 이렇네요 이왜진 엄청나다,무지랭이 왕국,2023.09.28.
어제 골치 세번 뽑았네요,그냥 뽑기 돌렸는데 이왜진,쿠키런 킹덤 공식카페,2023.09.28.
스브스뉴스에 바둑기사가 아니고 버츄얼 아이돌 이세돌이 나와서 인터뷰도 했다고요???,이왜진?,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.28.
????????? 이왜진???,진짜 스브스 뉴스에 나왔네......??????? 이왜진??,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.28.
스브스에 이세돌이!?!?,이왜진,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.28.
아니 스브스 이왜진???,https://youtu.be/S1bcy4h1mS8?si=MZPnNskvGmOaU5jF 단체 인터뷰까지 와,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.28.
ㅔ? 스브스요??,어? 이왜진 미쵸따 ㅠㅠㅠ,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.28.
일상 모음.zip(9.18~9.26),"이왜진,,? . . . 아 맞아 기다리면서 혼코노 조졌다. 18번 곡인 ""사랑은... 향기를 남기고"", 최근 푹 빠진 하림(닭 아님)의 난치병!! 다들 꼭 들어보세요 ㅎ_ㅎ https://youtu.be/uKtgAtin6J0?si=LHh-FhnkBYEODHKN https://youtu.be/oTTxliSHLLU?si=PYd8MEJ15BkiO1K0 안태는 수육국밥 만나서 젤 먼저 저녁...",뙈지의 하루,2023.09.28.
멜랑콜릭 맞다!!!,7글자 아무도 멜랑콜릭 예측 안하길래 포기하고 있었는데 이왜진 악역에게 키스를 모모점 스디뮤로 수록됬으면 했는데 진짜 나왓어...무틴...ㅠㅠ 이제 반투명 구현해주는거.....? 무슨 장비 부옵챙기는 rpg겜 마냥 복잡해졌네... https://twitter.com/sekai...,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠 공식카페,2023.09.28.
9,다이어트한다면서 혼자 콜라 1.5mL 먹방하기 먹방하다가 갑자기 카메라 테스트합니다 이왜진? 다 좋은데 발음이 미쓰라네요 우하하 발음만 고치면 나도 이제 아나운서..? 음.. 할 말이 없네요 기태 참 순수해^^ 듀~ 요즘 유행하는 탕후루 립 처음으로 아무것도 안 바르고 학교를...,…,2023.09.28.
더이상 과식하지 않을 용기를 주세요 (다이어트할 용기도 ..),이왜진 밥먹으려고 문을 열었는데요 똥강아지같은 동거인이 귀여운 짓을 우헤헤 .. 마싯다 눈물 찹찹 흘리며서 우걱우걱 함 역시 새우짱 ;; (불고기버거 노맛!) 학교생활 다 끝나가는데 이런 수치를 .. 또 당합니다 나 왜 이름표를 버리고 가서 .. 착한 후배님이 저런 짓을 하게...,ᐢ._.ᐢ₎♡ ༘,2023.09.28.
8월,: 그 돈이면~ 실물로 보니까 휠도 검정이고 내부도 예쁘네요 갑자기 차 샀다길래 거짓말인줄 알았는데 이왜진 부럽다 나도 차 갖고 싶다 한강한번 가시죠 펌프 장인 이재윤 저번에 봤을 때 연애 이슈 때문에 식은땀 흘리면서 강남에서 영통까지 달려갔던 사람 맞나요? 저...,일기장,2023.09.28.
안되는 건 없다... 그치만 선형대수학은 있다...,이왜진?....?? 인천항이 살짝 보이는 카페더라구요 바다 좋아 물속성 인간은 좋았음!!! 아빠 : 인천은 바다를 잘 활용하지 못한다 엄마 : 예쁜바다가 아니고 일하는 바다라 그렇다 인천 좀 더 흥하자 저는 해물을 안먹는데요 어릴때부터 연안부두에는 가족들과 꼭!! 왔답니다...,푸딩이 좋아,2023.09.28.
PTE 재수 안하실게요 ^^* (머쓱),"이왜진? 최소한의 인풋으로 점수맹글기 기분 째지네 ㅋ 26만원 절약, 앱유니 연장비용 절약, 시간절약의 효과를 누릴 수 있게됐다 그나저나 메릴랜드 PTE언제 공식 발표할거야? 미국은 회계연도가 10/1~9/30라고 하니까 10월을 기다려보자 일단 연휴 끝나면...",시켜줘 미국간호사,2023.09.28.
시험기간에 생긴 일,학교가기 7시간 전 최후의 선택 미리미리 할 걸 ㅜㅜ 결국 하다가 잠들어서 마지막 소단원 하나 못 보고 등교했다 그런데 지구과학 제일 잘 봄 이왜진;;; 역시 인간은.. 가장 위기일때 최고의 집중력이 /// 그리고 국어는 당차게 말아먹고 아직까지도 쌤 연락 안보는중 ㅠ .....,•3•,2023.09.27.
☺️,아 그리고 이날 2D 아이돌 나왔는데 인기 개많았음 난 세상이 나에게 몰카를 하는 줄 알았어 이왜진...?!!?? 감동이야~ 약간 환연 해은 바이브.. 반박 받음. ㅎ ㅏ 인정 지또크 또 크로스핏 하러 감 너무.. 너무.. 너무.. 힘든데.. 하고 나면 기분은 좋고.. 그냥 아예 각 잡고 해봐?...,scribbling,2023.09.27.
